company_name,tax_code,vsic_4digit,vsic_division,address,province,founded_year,source_url,listing_url,retrieved_at
CHI NHÁNH CÔNG TY CỔ PHẦN THƯƠNG MẠI VÀ DỊCH VỤ CẦN GIỜ - NHÀ MÁY CHẾ BIẾN HẢI SẢN KHÔ CẦN GIỜ,0302596283-007,1020,10,"8/8 Lê Trọng Mân, khu phố Phong Thạnh, Thị Trấn Cần Thạnh, Huyện Cần Giờ, Thành phố Hồ Chí Minh, Việt Nam",Hồ Chí Minh,,https://www.masothue.com/0302596283-007-chi-nhanh-cong-ty-co-phan-thuong-mai-va-dich-vu-can-gio-nha-may-che-bien-hai-san-kho-can-gio,https://www.masothue.com/tra-cuu-ma-so-thue-theo-nganh-nghe/che-bien-bao-quan-thuy-san-va-cac-san-pham-tu-thuy-san-1020?page=2,2026-08-24T09:02:48Z
CHI NHÁNH CÔNG TY CỔ PHẦN ATC FURNITURE,0304431223-002,1020,10,"Ấp Mỹ Lợi, Xã Mỹ An, Huyện Chợ Mới, Tỉnh An Giang, Việt Nam",An Giang,,https://www.masothue.com/0304431223-002-chi-nhanh-cong-ty-co-phan-atc-furniture,https://www.masothue.com/tra-cuu-ma-so-thue-theo-nganh-nghe/che-bien-bao-quan-thuy-san-va-cac-san-pham-tu-thuy-san-1020?page=2,2026-08-24T09:02:48Z
CÔNG TY TNHH KINH DOANH VÀNG BẠC ĐÁ QUÝ NGỌC LONG CHÂU,0309130420,1020,10,"543/3 Nguyễn Đình Chiểu, Phường 02, Quận 3, Thành phố Hồ Chí Minh, Việt Nam",Hồ Chí Minh,,https://www.masothue.com/0309130420-cong-ty-tnhh-kinh-doanh-vang-bac-da-quy-ngoc-long-chau,https://www.masothue.com/tra-cuu-ma-so-thue-theo-nganh-nghe/che-bien-bao-quan-thuy-san-va-cac-san-pham-tu-thuy-san-1020,2026-08-24T09:02:46Z
CÔNG TY TNHH MỘT THÀNH VIÊN TĂNG THANH PHƯƠNG,0310925125,1020,10,"Lầu 1, 335 Kênh Tân Hóa, Phường Hoà Thạnh, Quận Tân Phú, Thành phố Hồ Chí Minh, Việt Nam",Hồ Chí Minh,,https://www.masothue.com/0310925125-cong-ty-tnhh-mot-thanh-vien-tang-thanh-phuong,https://www.masothue.com/tra-cuu-ma-so-thue-theo-nganh-nghe/che-bien-bao-quan-thuy-san-va-cac-san-pham-tu-thuy-san-1020,2026-08-24T09:02:46Z
CÔNG TY TNHH THƯƠNG MẠI VÀ DỊCH VỤ AFF,0311561110,1020,10,"585/7C Huỳnh Tấn Phát, Phường Tân Thuận Đông, Quận 7, Thành phố Hồ Chí Minh, Việt Nam",Hồ Chí Minh,,https://www.masothue.com/0311561110-cong-ty-tnhh-thuong-mai-va-dich-vu-aff,https://www.masothue.com/tra-cuu-ma-so-thue-theo-nganh-nghe/che-bien-bao-quan-thuy-san-va-cac-san-pham-tu-thuy-san-1020,2026-08-24T09:02:46Z
CÔNG TY TRÁCH NHIỆM HỮU HẠN THIÊN NGÂN THANH,0312281620,1020,10,"449/1B Hương lộ 2, Phường Bình Trị Đông, Quận Bình Tân, Thành phố Hồ Chí Minh, Việt Nam",Hồ Chí Minh,,https://www.masothue.com/0312281620-cong-ty-trach-nhiem-huu-han-thien-ngan-thanh,https://www.masothue.com/tra-cuu-ma-so-thue-theo-nganh-nghe/che-bien-bao-quan-thuy-san-va-cac-san-pham-tu-thuy-san-1020?page=5,2026-08-24T09:02:52Z
CÔNG TY CỔ PHẦN SẢN XUẤT VÀ THƯƠNG MẠI THỦY SẢN F100,0312768502,1020,10,"107/27F Đường Ngô Đức Kế, Phường 12, Quận Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam",Hồ Chí Minh,,https://www.masothue.com/0312768502-cong-ty-co-phan-san-xuat-va-thuong-mai-thuy-san-f100,https://www.masothue.com/tra-cuu-ma-so-thue-theo-nganh-nghe/che-bien-bao-quan-thuy-san-va-cac-san-pham-tu-thuy-san-1020?page=5,2026-08-24T09:02:52Z
CÔNG TY TNHH HẢI SẢN CÁT TƯỜNG - CHI NHÁNH II,0313337611-002,1020,10,"Khóm 7, Thị Trấn Sông Đốc, Huyện Trần Văn Thời, Tỉnh Cà Mau, Việt Nam",Cà Mau,,https://www.masothue.com/0313337611-002-cong-ty-tnhh-hai-san-cat-tuong-chi-nhanh-ii,https://www.masothue.com/tra-cuu-ma-so-thue-theo-nganh-nghe/che-bien-bao-quan-thuy-san-va-cac-san-pham-tu-thuy-san-1020?page=3,2026-08-24T09:02:49Z
CÔNG TY TNHH THƯƠNG MẠI THỦY SẢN PHƯƠNG KHÔI,0313494597,1020,10,"74/44 đường số 14, Phường Bình Trị Đông, Thành phố Hồ Chí Minh, Việt Nam",Hồ Chí Minh,,https://www.masothue.com/0313494597-cong-ty-tnhh-thuong-mai-thuy-san-phuong-khoi,https://www.masothue.com/tra-cuu-ma-so-thue-theo-nganh-nghe/che-bien-bao-quan-thuy-san-va-cac-san-pham-tu-thuy-san-1020?page=3,2026-08-24T09:02:49Z
CÔNG TY TNHH SẢN XUẤT THƯƠNG MẠI DỊCH VỤ VÀ XÂY DỰNG NGÔI NHÀ XANH,0313546975,1020,10,"Số 07 Đường Nguyễn Thị Chiếu, Tổ 04, Ấp Phú Trung, Xã An Phú, Huyện Củ Chi, Thành phố Hồ Chí Minh, Việt Nam",Hồ Chí Minh,,https://www.masothue.com/0313546975-cong-ty-tnhh-san-xuat-thuong-mai-dich-vu-va-xay-dung-ngoi-nha-xanh,https://www.masothue.com/tra-cuu-ma-so-thue-theo-nganh-nghe/che-bien-bao-quan-thuy-san-va-cac-san-pham-tu-thuy-san-1020,2026-08-24T09:02:46Z
DOANH NGHIỆP TƯ NHÂN CHẾ BIẾN HẢI SẢN PHẠM HIỀN,0314198287,1020,10,"110/10 ấp 4, Xã Nhị Bình, Huyện Hóc Môn, Thành phố Hồ Chí Minh, Việt Nam",Hồ Chí Minh,,https://www.masothue.com/0314198287-doanh-nghiep-tu-nhan-che-bien-hai-san-pham-hien,https://www.masothue.com/tra-cuu-ma-so-thue-theo-nganh-nghe/che-bien-bao-quan-thuy-san-va-cac-san-pham-tu-thuy-san-1020?page=4,2026-08-24T09:02:50Z
CHI NHÁNH - CÔNG TY TNHH MỘT THÀNH VIÊN THƯƠNG MẠI DỊCH VỤ TƯ NGHĨA,0314648169-002,1020,10,"Thôn Diêu Quang, Xã Hoài Hải, Thị xã Hoài Nhơn, Tỉnh Bình Định, Việt Nam",Bình Định,,https://www.masothue.com/0314648169-002-chi-nhanh-cong-ty-tnhh-mot-thanh-vien-thuong-mai-dich-vu-tu-nghia,https://www.masothue.com/tra-cuu-ma-so-thue-theo-nganh-nghe/che-bien-bao-quan-thuy-san-va-cac-san-pham-tu-thuy-san-1020?page=4,2026-08-24T09:02:50Z
CÔNG TY TRÁCH NHIỆM HỮU HẠN CHẾ BIẾN THỰC PHẨM D & N,0400100143,1020,10,"01 Nguyễn Phục, Phường Sơn Trà, Thành phố Đà Nẵng, Việt Nam",Đà Nẵng,,https://www.masothue.com/0400100143-cong-ty-trach-nhiem-huu-han-che-bien-thuc-pham-d-n,https://www.masothue.com/tra-cuu-ma-so-thue-theo-nganh-nghe/che-bien-bao-quan-thuy-san-va-cac-san-pham-tu-thuy-san-1020?page=2,2026-08-24T09:02:48Z
CÔNG TY TNHH SẢN XUẤT VÀ THƯƠNG MẠI HẢI VY - CHI NHÁNH ĐẠI HIỆP,0400395987-001,1020,10,"Thôn Phú Quý, Xã Đại Hiệp, Huyện Đại Lộc, Tỉnh Quảng Nam, Việt Nam",Quảng Nam,,https://www.masothue.com/0400395987-001-cong-ty-tnhh-san-xuat-va-thuong-mai-hai-vy-chi-nhanh-dai-hiep,https://www.masothue.com/tra-cuu-ma-so-thue-theo-nganh-nghe/che-bien-bao-quan-thuy-san-va-cac-san-pham-tu-thuy-san-1020?page=3,2026-08-24T09:02:49Z
ĐỊA ĐIỂM SẢN XUẤT - CÔNG TY TNHH NGUỒN SỐNG DAHI VINA,0401390572-001,1020,10,"Thôn An Sơn, Xã Hoà Ninh, Huyện Hoà Vang, Thành phố Đà Nẵng, Việt Nam",Đà Nẵng,,https://www.masothue.com/0401390572-001-dia-diem-san-xuat-cong-ty-tnhh-nguon-song-dahi-vina,https://www.masothue.com/tra-cuu-ma-so-thue-theo-nganh-nghe/che-bien-bao-quan-thuy-san-va-cac-san-pham-tu-thuy-san-1020?page=2,2026-08-24T09:02:48Z
CÔNG TY TNHH THƯƠNG MẠI TỔNG HỢP FUTCO,0401660606,1020,10,"K21/4 Lê Hồng Phong, Phường Phước Ninh, Quận Hải Châu, Thành phố Đà Nẵng, Việt Nam",Đà Nẵng,,https://www.masothue.com/0401660606-cong-ty-tnhh-thuong-mai-tong-hop-futco,https://www.masothue.com/tra-cuu-ma-so-thue-theo-nganh-nghe/che-bien-bao-quan-thuy-san-va-cac-san-pham-tu-thuy-san-1020?page=5,2026-08-24T09:02:52Z
CÔNG TY TNHH KDTM THỰC PHẨM TANGO MEAT - CHI NHÁNH TH02,0402307055-010,1020,10,"Số nhà 24, Xóm Đốc, Thôn Duyên Hy, Xã Định Tân, Tỉnh Thanh Hóa, Việt Nam",Thanh Hóa,,https://www.masothue.com/0402307055-010-cong-ty-tnhh-kdtm-thuc-pham-tango-meat-chi-nhanh-th02,https://www.masothue.com/tra-cuu-ma-so-thue-theo-nganh-nghe/che-bien-bao-quan-thuy-san-va-cac-san-pham-tu-thuy-san-1020?page=2,2026-08-24T09:02:48Z
CÔNG TY TNHH MỘT THÀNH VIÊN SẢN XUẤT VÀ THƯƠNG MẠI HẢI LONG PHÁT,0600953364,1020,10,"Khu phố 21, Thị Trấn Thịnh Long, Huyện Hải Hậu, Tỉnh Nam Định, Việt Nam",Nam Định,,https://www.masothue.com/0600953364-cong-ty-tnhh-mot-thanh-vien-san-xuat-va-thuong-mai-hai-long-phat,https://www.masothue.com/tra-cuu-ma-so-thue-theo-nganh-nghe/che-bien-bao-quan-thuy-san-va-cac-san-pham-tu-thuy-san-1020?page=5,2026-08-24T09:02:52Z
CÔNG TY TNHH THƯƠNG MẠI VÀ SẢN XUẤT TUẤN PHƯƠNG,0800842358,1020,10,"Thôn Tiền Trung, Xã Ái Quốc, Thành phố Hải Dương, Tỉnh Hải Dương, Việt Nam",Hải Dương,,https://www.masothue.com/0800842358-cong-ty-tnhh-thuong-mai-va-san-xuat-tuan-phuong,https://www.masothue.com/tra-cuu-ma-so-thue-theo-nganh-nghe/che-bien-bao-quan-thuy-san-va-cac-san-pham-tu-thuy-san-1020,2026-08-24T09:02:46Z
CÔNG TY TNHH MTV MARUYOSHI VIỆT NAM,1101834557,1020,10,"B5b, Đường 8B, Khu xưởng Kizuna, Lô K, KCN Tân Kim, Xã Cần Giuộc, Tỉnh Tây Ninh, Việt Nam",Tây Ninh,,https://www.masothue.com/1101834557-cong-ty-tnhh-mtv-maruyoshi-viet-nam,https://www.masothue.com/tra-cuu-ma-so-thue-theo-nganh-nghe/che-bien-bao-quan-thuy-san-va-cac-san-pham-tu-thuy-san-1020?page=5,2026-08-24T09:02:52Z
CÔNG TY TNHH MTV THỰC PHẨM SONG MỘC,1101865749,1020,10,"Số 151 Nguyễn An Ninh, Phường 3, Thành phố Tân An, Tỉnh Long An, Việt Nam",Long An,,https://www.masothue.com/1101865749-cong-ty-tnhh-mtv-thuc-pham-song-moc,https://www.masothue.com/tra-cuu-ma-so-thue-theo-nganh-nghe/che-bien-bao-quan-thuy-san-va-cac-san-pham-tu-thuy-san-1020?page=5,2026-08-24T09:02:52Z
CÔNG TY TRÁCH NHIỆM HỮU HẠN MỘT THÀNH VIÊN THỦY SẢN HUY HOÀNG,1201399932,1020,10,"Số 14/1 đường Nguyễn An Ninh, Phường 2, Thành phố Mỹ Tho, Tỉnh Tiền Giang, Việt Nam",Tiền Giang,,https://www.masothue.com/1201399932-cong-ty-trach-nhiem-huu-han-mot-thanh-vien-thuy-san-huy-hoang,https://www.masothue.com/tra-cuu-ma-so-thue-theo-nganh-nghe/che-bien-bao-quan-thuy-san-va-cac-san-pham-tu-thuy-san-1020?page=3,2026-08-24T09:02:49Z
DOANH NGHIỆP TƯ NHÂN HỒNG THÀNH,1300234177,1020,10,"106/9, ấp Tân An Thị, Xã Tân Thạch, Huyện Châu Thành, Tỉnh Bến Tre, Việt Nam",Bến Tre,,https://www.masothue.com/1300234177-doanh-nghiep-tu-nhan-hong-thanh,https://www.masothue.com/tra-cuu-ma-so-thue-theo-nganh-nghe/che-bien-bao-quan-thuy-san-va-cac-san-pham-tu-thuy-san-1020?page=3,2026-08-24T09:02:49Z
CÔNG TY CỔ PHẦN XUẤT NHẬP KHẨU THỦY SẢN BẾN TRE,1300376365,1020,10,"Số 79, Tổ 13, Ấp Tân An Thị, Xã Phú Túc, Tỉnh Vĩnh Long, Việt Nam",Vĩnh Long,,https://www.masothue.com/1300376365-cong-ty-co-phan-xuat-nhap-khau-thuy-san-ben-tre,https://www.masothue.com/tra-cuu-ma-so-thue-theo-nganh-nghe/che-bien-bao-quan-thuy-san-va-cac-san-pham-tu-thuy-san-1020?page=2,2026-08-24T09:02:48Z
CÔNG TY TNHH MỘT THÀNH VIÊN THỦY SẢN THIỆN AN,1300942839,1020,10,"Ấp 3 (thửa đất số 57, tờ bản đồ số 06), Xã An Hóa, Huyện Châu Thành, Tỉnh Bến Tre, Việt Nam",Bến Tre,,https://www.masothue.com/1300942839-cong-ty-tnhh-mot-thanh-vien-thuy-san-thien-an,https://www.masothue.com/tra-cuu-ma-so-thue-theo-nganh-nghe/che-bien-bao-quan-thuy-san-va-cac-san-pham-tu-thuy-san-1020?page=4,2026-08-24T09:02:50Z
CÔNG TY TRÁCH NHIỆM HỮU HẠN THỦY SẢN NGUYỄN HIỀN,1300953333,1020,10,"Số 359, ấp Chợ Xếp, Xã Tân Thành Bình, Tỉnh Vĩnh Long, Việt Nam",Vĩnh Long,,https://www.masothue.com/1300953333-cong-ty-trach-nhiem-huu-han-thuy-san-nguyen-hien,https://www.masothue.com/tra-cuu-ma-so-thue-theo-nganh-nghe/che-bien-bao-quan-thuy-san-va-cac-san-pham-tu-thuy-san-1020?page=4,2026-08-24T09:02:50Z
CÔNG TY CỔ PHẦN THỰC PHẨM LỘC DƯƠNG,1300961743,1020,10,"Lô AIV-1, AIV-2 Khu Công nghiệp Giao Long giai đoạn II, Xã An Phước, Huyện Châu Thành, Tỉnh Bến Tre, Việt Nam",Bến Tre,,https://www.masothue.com/1300961743-cong-ty-co-phan-thuc-pham-loc-duong,https://www.masothue.com/tra-cuu-ma-so-thue-theo-nganh-nghe/che-bien-bao-quan-thuy-san-va-cac-san-pham-tu-thuy-san-1020?page=4,2026-08-24T09:02:50Z
CÔNG TY TNHH ĐÔNG LẠNH THỦY HẢI SẢN VĨNH PHÁT,1301014216,1020,10,"Thửa đất số 156, tờ bản đồ số 23, ấp An Hòa, Xã An Nhơn, Huyện Thạnh Phú, Tỉnh Bến Tre, Việt Nam",Bến Tre,,https://www.masothue.com/1301014216-cong-ty-tnhh-dong-lanh-thuy-hai-san-vinh-phat,https://www.masothue.com/tra-cuu-ma-so-thue-theo-nganh-nghe/che-bien-bao-quan-thuy-san-va-cac-san-pham-tu-thuy-san-1020?page=4,2026-08-24T09:02:50Z
CHI NHÁNH CÔNG TY TNHH XUẤT NHẬP KHẨU THỦY SẢN ĐÔNG AN - XƯỞNG PHƠI CÁ KHÔ,1301059834-001,1020,10,"Số 63, ấp 1, Xã Bình Thành, Huyện Giồng Trôm, Tỉnh Bến Tre, Việt Nam",Bến Tre,,https://www.masothue.com/1301059834-001-chi-nhanh-cong-ty-tnhh-xuat-nhap-khau-thuy-san-dong-an-xuong-phoi-ca-kho,https://www.masothue.com/tra-cuu-ma-so-thue-theo-nganh-nghe/che-bien-bao-quan-thuy-san-va-cac-san-pham-tu-thuy-san-1020?page=4,2026-08-24T09:02:50Z
CÔNG TY CP THỦY SẢN TRƯỜNG GIANG - CHI NHÁNH CHẾ BIẾN THỦY SẢN TRƯỜNG GIANG 2,1400572765-002,1020,10,"Lô IV-8, Khu A1, Khu công nghiệp Sa Đéc, Phường Sa Đéc, Tỉnh Đồng Tháp, Việt Nam",Đồng Tháp,,https://www.masothue.com/1400572765-002-cong-ty-cp-thuy-san-truong-giang-chi-nhanh-che-bien-thuy-san-truong-giang-2,https://www.masothue.com/tra-cuu-ma-so-thue-theo-nganh-nghe/che-bien-bao-quan-thuy-san-va-cac-san-pham-tu-thuy-san-1020?page=3,2026-08-24T09:02:49Z
CÔNG TY TRÁCH NHIỆM HỮU HẠN MỘT THÀNH VIÊN THỦY SẢN MỸ SA,1401974410,1020,10,"Lô II-1, Khu A, Khu Công nghiệp Sa Đéc, Phường An Hòa, Thành phố Sa Đéc, Tỉnh Đồng Tháp, Việt Nam",Đồng Tháp,,https://www.masothue.com/1401974410-cong-ty-trach-nhiem-huu-han-mot-thanh-vien-thuy-san-my-sa,https://www.masothue.com/tra-cuu-ma-so-thue-theo-nganh-nghe/che-bien-bao-quan-thuy-san-va-cac-san-pham-tu-thuy-san-1020?page=5,2026-08-24T09:02:52Z
CÔNG TY TNHH MỘT THÀNH VIÊN SẢN XUẤT XUẤT NHẬP KHẨU AN BÌNH,1402061050,1020,10,"Ấp An Bình, Xã Định Yên, Huyện Lấp Vò, Tỉnh Đồng Tháp, Việt Nam",Đồng Tháp,,https://www.masothue.com/1402061050-cong-ty-tnhh-mot-thanh-vien-san-xuat-xuat-nhap-khau-an-binh,https://www.masothue.com/tra-cuu-ma-so-thue-theo-nganh-nghe/che-bien-bao-quan-thuy-san-va-cac-san-pham-tu-thuy-san-1020?page=5,2026-08-24T09:02:52Z
CÔNG TY TNHH MTV CHẾ BIẾN THỦY SẢN CÁT TƯỜNG,1500444076,1020,10,"Số 126/21G đường Trần Phú, Phường Phước Hậu, Tỉnh Vĩnh Long, Việt Nam",Vĩnh Long,,https://www.masothue.com/1500444076-cong-ty-tnhh-mtv-che-bien-thuy-san-cat-tuong,https://www.masothue.com/tra-cuu-ma-so-thue-theo-nganh-nghe/che-bien-bao-quan-thuy-san-va-cac-san-pham-tu-thuy-san-1020,2026-08-24T09:02:46Z
CHI NHÁNH CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ PHƯỚC ANH - NHÀ MÁY CHẾ BIẾN THỦY SẢN ĐÔNG LẠNH XUẤT KHẨU PHƯỚC ANH,1500473373-004,1020,10,"Số 45D/TB, ấp Tân Bình, Xã Tân Thành, Huyện Lai Vung, Tỉnh Đồng Tháp, Việt Nam",Đồng Tháp,,https://www.masothue.com/1500473373-004-chi-nhanh-cong-ty-tnhh-thuong-mai-dich-vu-phuoc-anh-nha-may-che-bien-thuy-san-dong-lanh-xuat-khau-phuoc-anh,https://www.masothue.com/tra-cuu-ma-so-thue-theo-nganh-nghe/che-bien-bao-quan-thuy-san-va-cac-san-pham-tu-thuy-san-1020?page=2,2026-08-24T09:02:48Z
CHI NHÁNH CÔNG TY CP XUẤT NHẬP KHẨU THỦY SẢN AN GIANG - XÍ NGHIỆP ĐÔNG LẠNH 7,1600583588-002,1020,10,"Số 1234 Trần Hưng Đạo, Phường Bình Đức, Tỉnh An Giang, Việt Nam",An Giang,,https://www.masothue.com/1600583588-002-chi-nhanh-cong-ty-cp-xuat-nhap-khau-thuy-san-an-giang-xi-nghiep-dong-lanh-7,https://www.masothue.com/tra-cuu-ma-so-thue-theo-nganh-nghe/che-bien-bao-quan-thuy-san-va-cac-san-pham-tu-thuy-san-1020?page=3,2026-08-24T09:02:49Z
CÔNG TY TNHH MỘT THÀNH VIÊN CHẾ BIẾN THỦY SẢN P&H,1601974496,1020,10,"Số 4 Đoàn Thị Điểm, Phường Long Xuyên, Tỉnh An Giang, Việt Nam",An Giang,,https://www.masothue.com/1601974496-cong-ty-tnhh-mot-thanh-vien-che-bien-thuy-san-p-h,https://www.masothue.com/tra-cuu-ma-so-thue-theo-nganh-nghe/che-bien-bao-quan-thuy-san-va-cac-san-pham-tu-thuy-san-1020?page=4,2026-08-24T09:02:50Z
CÔNG TY CP KHANG THIÊN ÂN,1601983691,1020,10,"583 Võ Thị Sáu, Khóm Đông An 5, Phường Mỹ Xuyên, Thành phố Long Xuyên, Tỉnh An Giang, Việt Nam",An Giang,,https://www.masothue.com/1601983691-cong-ty-cp-khang-thien-an,https://www.masothue.com/tra-cuu-ma-so-thue-theo-nganh-nghe/che-bien-bao-quan-thuy-san-va-cac-san-pham-tu-thuy-san-1020?page=3,2026-08-24T09:02:49Z
CÔNG TY TNHH MỘT THÀNH VIÊN THỦY SẢN VĨNH TIẾN,1602002694,1020,10,"Số 80 Đường số 5, Khu đô thị Tây Sông Hậu, Phường Long Xuyên, Tỉnh An Giang, Việt Nam",An Giang,,https://www.masothue.com/1602002694-cong-ty-tnhh-mot-thanh-vien-thuy-san-vinh-tien,https://www.masothue.com/tra-cuu-ma-so-thue-theo-nganh-nghe/che-bien-bao-quan-thuy-san-va-cac-san-pham-tu-thuy-san-1020,2026-08-24T09:02:46Z
DOANH NGHIỆP TƯ NHÂN HỒNG VI,1700108441,1020,10,"Số 56, đường 30/4, khu phố 1 Dương Đông, Đặc khu Phú Quốc, Tỉnh An Giang, Việt Nam",An Giang,,https://www.masothue.com/1700108441-doanh-nghiep-tu-nhan-hong-vi,https://www.masothue.com/tra-cuu-ma-so-thue-theo-nganh-nghe/che-bien-bao-quan-thuy-san-va-cac-san-pham-tu-thuy-san-1020?page=2,2026-08-24T09:02:48Z
DOANH NGHIỆP TƯ NHÂN HẢI ĐĂNG,1700132130,1020,10,"Lô A2, Căn 09-10, Đường Trần Quang Khải, Phường Rạch Giá, Tỉnh An Giang, Việt Nam",An Giang,,https://www.masothue.com/1700132130-doanh-nghiep-tu-nhan-hai-dang,https://www.masothue.com/tra-cuu-ma-so-thue-theo-nganh-nghe/che-bien-bao-quan-thuy-san-va-cac-san-pham-tu-thuy-san-1020?page=2,2026-08-24T09:02:48Z
CHI NHÁNH DOANH NGHIỆP TƯ NHÂN NGUYỄN TRÃI,1700470475-001,1020,10,"Số 702A, đường Lâm Quang Ky, Phường An Hòa, Thành phố Rạch Giá, Tỉnh Kiên Giang, Việt Nam",Kiên Giang,,https://www.masothue.com/1700470475-001-chi-nhanh-doanh-nghiep-tu-nhan-nguyen-trai,https://www.masothue.com/tra-cuu-ma-so-thue-theo-nganh-nghe/che-bien-bao-quan-thuy-san-va-cac-san-pham-tu-thuy-san-1020?page=2,2026-08-24T09:02:48Z
CÔNG TY TNHH SẢN XUẤT NƯỚC MẮM THÀNH KHOA,1700497325,1020,10,"Thửa đất số 141, tờ bản đồ số 1, tổ 1, ấp Suối Đá, Xã Dương Tơ, Thành phố Phú Quốc, Tỉnh Kiên Giang, Việt Nam",Kiên Giang,,https://www.masothue.com/1700497325-cong-ty-tnhh-san-xuat-nuoc-mam-thanh-khoa,https://www.masothue.com/tra-cuu-ma-so-thue-theo-nganh-nghe/che-bien-bao-quan-thuy-san-va-cac-san-pham-tu-thuy-san-1020?page=2,2026-08-24T09:02:48Z
DOANH NGHIỆP TƯ NHÂN HÙYNH KHANG,1700507125,1020,10,"Số 138 đường Trần Khánh Dư, Phường An Hòa, Thành phố Rạch Giá, Tỉnh Kiên Giang, Việt Nam",Kiên Giang,,https://www.masothue.com/1700507125-doanh-nghiep-tu-nhan-huynh-khang,https://www.masothue.com/tra-cuu-ma-so-thue-theo-nganh-nghe/che-bien-bao-quan-thuy-san-va-cac-san-pham-tu-thuy-san-1020?page=2,2026-08-24T09:02:48Z
ĐỊA ĐIỂM KINH DOANH CỦA CÔNG TY TRÁCH NHIỆM HỮU HẠN MỘT THÀNH VIÊN XUẤT NHẬP KHẨU THỦY SẢN VÀ NÔNG SẢN HẢI LỢI TẠI KIÊN LƯƠNG,1701397806-001,1020,10,"Số 559, tổ 4, ấp Hòn Chông, Xã Bình An, Huyện Kiên Lương, Tỉnh Kiên Giang, Việt Nam",Kiên Giang,,https://www.masothue.com/1701397806-001-dia-diem-kinh-doanh-cua-cong-ty-trach-nhiem-huu-han-mot-thanh-vien-xuat-nhap-khau-thuy-san-va-nong-san-hai-loi-tai-kien-luong,https://www.masothue.com/tra-cuu-ma-so-thue-theo-nganh-nghe/che-bien-bao-quan-thuy-san-va-cac-san-pham-tu-thuy-san-1020?page=2,2026-08-24T09:02:48Z
ĐỊA ĐIỂM KINH DOANH CỦA CÔNG TY TRÁCH NHIỆM HỮU HẠN MỘT THÀNH VIÊN XUẤT NHẬP KHẨU THỦY SẢN VÀ NÔNG SẢN HẢI LỢI TẠI KIÊN LƯƠNG 2,1701397806-004,1020,10,"Tổ 4, ấp Hòn Chông, Xã Bình An, Huyện Kiên Lương, Tỉnh Kiên Giang, Việt Nam",Kiên Giang,,https://www.masothue.com/1701397806-004-dia-diem-kinh-doanh-cua-cong-ty-trach-nhiem-huu-han-mot-thanh-vien-xuat-nhap-khau-thuy-san-va-nong-san-hai-loi-tai-kien-luong-2,https://www.masothue.com/tra-cuu-ma-so-thue-theo-nganh-nghe/che-bien-bao-quan-thuy-san-va-cac-san-pham-tu-thuy-san-1020,2026-08-24T09:02:46Z
CÔNG TY TRÁCH NHIỆM HỮU HẠN SINH HƯNG PHÁT,1701509894,1020,10,"Tổ 9, khu phố 3, Phường Đông Hồ, Thành phố Hà Tiên, Tỉnh Kiên Giang, Việt Nam",Kiên Giang,,https://www.masothue.com/1701509894-cong-ty-trach-nhiem-huu-han-sinh-hung-phat,https://www.masothue.com/tra-cuu-ma-so-thue-theo-nganh-nghe/che-bien-bao-quan-thuy-san-va-cac-san-pham-tu-thuy-san-1020?page=2,2026-08-24T09:02:48Z
CÔNG TY TNHH MỘT THÀNH VIÊN KHO LẠNH TRUNG SƠN,1701554865,1020,10,"Khu cảng cá Tắc Cậu, ấp Minh Phong, Xã Bình An, Huyện Châu Thành, Tỉnh Kiên Giang, Việt Nam",Kiên Giang,,https://www.masothue.com/1701554865-cong-ty-tnhh-mot-thanh-vien-kho-lanh-trung-son,https://www.masothue.com/tra-cuu-ma-so-thue-theo-nganh-nghe/che-bien-bao-quan-thuy-san-va-cac-san-pham-tu-thuy-san-1020?page=2,2026-08-24T09:02:48Z
CHI NHÁNH CÔNG TY CỔ PHẦN CHẾ BIẾN THỦY SẢN TRUNG SƠN - TẮC CẬU,1701608687-001,1020,10,"Cảng cá Tắc Cậu, ấp Minh Phong, Xã Bình An, Huyện Châu Thành, Tỉnh Kiên Giang, Việt Nam",Kiên Giang,,https://www.masothue.com/1701608687-001-chi-nhanh-cong-ty-co-phan-che-bien-thuy-san-trung-son-tac-cau,https://www.masothue.com/tra-cuu-ma-so-thue-theo-nganh-nghe/che-bien-bao-quan-thuy-san-va-cac-san-pham-tu-thuy-san-1020?page=3,2026-08-24T09:02:49Z
CHI NHÁNH CÔNG TY TRÁCH NHIỆM HỮU HẠN XUẤT NHẬP KHẨU THỦY SẢN QUANG THỊNH,1701664314-001,1020,10,"Khu Cảng cá Tắc Cậu, ấp Minh Phong, Xã Bình An, Huyện Châu Thành, Tỉnh Kiên Giang, Việt Nam",Kiên Giang,,https://www.masothue.com/1701664314-001-chi-nhanh-cong-ty-trach-nhiem-huu-han-xuat-nhap-khau-thuy-san-quang-thinh,https://www.masothue.com/tra-cuu-ma-so-thue-theo-nganh-nghe/che-bien-bao-quan-thuy-san-va-cac-san-pham-tu-thuy-san-1020?page=2,2026-08-24T09:02:48Z
